event,file,A_baseline_mV,A_positive_excursion_mV,A_positive_time_ns,A_negative_excursion_mV,A_negative_time_ns,B_baseline_mV,B_positive_excursion_mV,B_positive_time_ns,B_negative_excursion_mV,B_negative_time_ns,C_baseline_mV,C_positive_excursion_mV,C_positive_time_ns,C_negative_excursion_mV,C_negative_time_ns,D_baseline_mV,D_positive_excursion_mV,D_positive_time_ns,D_negative_excursion_mV,D_negative_time_ns
3761,event_003761.csv,0.0,39.98524,-64.0,-39.98524,-20.0,0.0,39.52387,-88.0,-39.52387,-60.0,118.8792,356.7913,8.0,-39.67766999999999,172.0,31.74213,15.871060000000003,0.0,-23.806599,20.0
3762,event_003762.csv,0.0,39.98524,-96.0,-39.98524,124.0,0.0,39.52387,-80.0,-39.52387,28.0,158.5568,79.20159999999998,8.0,-119.03293000000001,32.0,23.80659,23.806600000000003,0.0,-15.871058999999999,16.0
3763,event_003763.csv,0.0,39.98524,-84.0,-39.98524,-72.0,0.0,39.52387,-100.0,-39.52387,-8.0,118.8792,79.20150000000001,12.0,-39.67766999999999,-72.0,23.80659,23.806600000000003,0.0,-7.93553,-52.0
3764,event_003764.csv,0.0,39.98524,-56.0,-39.98524,-92.0,0.0,39.52387,-56.0,-39.52387,-44.0,138.71800000000002,59.36269999999999,-28.0,-99.19413000000002,44.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-28.0
3765,event_003765.csv,0.0,39.98524,-88.0,0.0,-100.0,0.0,39.52387,-80.0,-39.52387,-100.0,118.8792,79.20150000000001,-40.0,-79.35533,100.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-52.0
3766,event_003766.csv,0.0,39.98524,-100.0,-39.98524,-48.0,0.0,39.52387,-84.0,-39.52387,-88.0,158.5568,39.5239,8.0,-79.35527,-32.0,31.74213,15.871060000000003,0.0,-15.87107,-80.0
3767,event_003767.csv,0.0,39.98524,-92.0,-39.98524,-100.0,0.0,39.52387,-96.0,-39.52387,-68.0,118.8792,118.8792,16.0,-79.35533,36.0,23.80659,23.806600000000003,0.0,-15.871058999999999,24.0
3768,event_003768.csv,0.0,39.98524,-80.0,-39.98524,12.0,0.0,79.20153,-96.0,-39.52387,12.0,118.8792,79.20150000000001,-96.0,-39.67766999999999,-36.0,23.80659,23.806600000000003,0.0,-7.93553,-40.0
3769,event_003769.csv,0.0,39.98524,-72.0,-39.98524,-84.0,0.0,39.52387,-48.0,-39.52387,-52.0,118.8792,79.20150000000001,-80.0,-39.67766999999999,-88.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
3770,event_003770.csv,0.0,39.98524,-72.0,0.0,-100.0,0.0,39.52387,-88.0,-39.52387,-100.0,138.71800000000002,59.36269999999999,16.0,-99.19413000000002,40.0,23.80659,23.806600000000003,0.0,-15.871058999999999,28.0
3771,event_003771.csv,0.0,39.98524,-76.0,0.0,-100.0,0.0,39.52387,-88.0,-39.52387,-100.0,118.8792,79.20150000000001,-96.0,-39.67766999999999,156.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
3772,event_003772.csv,0.0,39.98524,-48.0,-39.98524,-20.0,0.0,39.52387,-96.0,-39.52387,-92.0,158.5568,79.20159999999998,16.0,-79.35527,-56.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-52.0
3773,event_003773.csv,0.0,39.98524,-92.0,0.0,-100.0,0.0,39.52387,-76.0,-39.52387,-72.0,118.8792,79.20150000000001,-76.0,-39.67766999999999,-64.0,23.80659,23.806600000000003,0.0,-7.93553,16.0
3774,event_003774.csv,0.0,39.98524,-96.0,-39.98524,-68.0,0.0,39.52387,-64.0,-39.52387,52.0,118.8792,118.8792,96.0,-79.35533,120.0,23.80659,23.806600000000003,0.0,-7.93553,-92.0
3775,event_003775.csv,0.0,39.98524,-100.0,-39.98524,116.0,0.0,39.52387,-64.0,-39.52387,100.0,118.8792,79.20150000000001,-88.0,-39.67766999999999,-16.0,23.80659,23.806600000000003,0.0,-7.93553,-60.0
3776,event_003776.csv,0.0,39.98524,-100.0,-39.98524,-28.0,0.0,39.52387,-96.0,-39.52387,60.0,158.5568,39.5239,-28.0,-79.35527,0.0,23.80659,23.806600000000003,0.0,-7.93553,-52.0
3777,event_003777.csv,0.0,39.98524,-100.0,0.0,-96.0,0.0,39.52387,-100.0,-39.52387,-80.0,118.8792,118.8792,140.0,-79.35533,-8.0,23.80659,23.806600000000003,0.0,-15.871058999999999,16.0
3778,event_003778.csv,0.0,39.98524,-48.0,-39.98524,-92.0,0.0,39.52387,-80.0,-39.52387,44.0,118.8792,79.20150000000001,-40.0,-39.67766999999999,36.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
3779,event_003779.csv,0.0,39.98524,-40.0,0.0,-100.0,0.0,39.52387,-80.0,-39.52387,-76.0,118.8792,79.20150000000001,-80.0,-39.67766999999999,-8.0,19.838825,27.774365000000003,0.0,-11.903293999999999,-40.0
3780,event_003780.csv,0.0,39.98524,-100.0,-39.98524,-96.0,0.0,39.52387,-68.0,-39.52387,-88.0,118.8792,118.8792,196.0,-39.67766999999999,-96.0,23.80659,23.806600000000003,0.0,-7.93553,-48.0
3781,event_003781.csv,0.0,39.98524,-100.0,0.0,-96.0,0.0,79.20153,16.0,-39.52387,-100.0,118.8792,79.20150000000001,-92.0,-39.67766999999999,-16.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-60.0
3782,event_003782.csv,0.0,39.98524,-80.0,-39.98524,-36.0,0.0,39.52387,-100.0,0.0,-96.0,158.5568,39.5239,-24.0,-79.35527,-64.0,31.74213,15.871060000000003,0.0,-23.806599,-36.0
3783,event_003783.csv,0.0,39.98524,-96.0,-39.98524,52.0,0.0,39.52387,-72.0,-39.52387,-92.0,118.8792,79.20150000000001,-40.0,-39.67766999999999,116.0,23.80659,23.806600000000003,0.0,-7.93553,-36.0
3784,event_003784.csv,0.0,39.98524,-100.0,-39.98524,120.0,0.0,39.52387,-68.0,-39.52387,24.0,118.8792,79.20150000000001,-32.0,-39.67766999999999,-12.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
3785,event_003785.csv,0.0,39.98524,-80.0,-39.98524,68.0,0.0,39.52387,-40.0,-39.52387,-52.0,118.8792,79.20150000000001,80.0,-79.35533,124.0,27.77436,19.83883,0.0,-11.903300000000002,-52.0
3786,event_003786.csv,0.0,39.98524,-56.0,-39.98524,28.0,0.0,39.52387,-64.0,-39.52387,52.0,118.8792,79.20150000000001,96.0,-39.67766999999999,-100.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-48.0
3787,event_003787.csv,0.0,39.98524,-96.0,-39.98524,-40.0,0.0,39.52387,-92.0,-39.52387,-80.0,118.8792,79.20150000000001,-36.0,-39.67766999999999,-56.0,23.80659,23.806600000000003,0.0,-7.93553,-92.0
3788,event_003788.csv,0.0,39.98524,-64.0,0.0,-100.0,0.0,39.52387,-88.0,-39.52387,28.0,158.5568,39.5239,-28.0,-79.35527,-44.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
3789,event_003789.csv,0.0,39.98524,-36.0,-39.98524,32.0,0.0,39.52387,-76.0,-39.52387,80.0,158.5568,39.5239,-28.0,-119.03293000000001,44.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
3790,event_003790.csv,0.0,39.98524,-44.0,-39.98524,-52.0,0.0,39.52387,-96.0,-39.52387,-92.0,118.8792,79.20150000000001,64.0,-39.67766999999999,-68.0,31.74213,15.871060000000003,0.0,-15.87107,-64.0
3791,event_003791.csv,0.0,39.98524,-100.0,0.0,-92.0,0.0,39.52387,-96.0,-39.52387,-20.0,118.8792,79.20150000000001,144.0,-39.67766999999999,-76.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
3792,event_003792.csv,0.0,39.98524,-76.0,0.0,-100.0,0.0,39.52387,36.0,-39.52387,-48.0,158.5568,39.5239,-28.0,-119.03293000000001,-12.0,15.87106,31.742130000000003,0.0,-15.87106,-52.0
3793,event_003793.csv,0.0,39.98524,-80.0,0.0,-100.0,0.0,39.52387,-68.0,-39.52387,-48.0,118.8792,79.20150000000001,-100.0,-39.67766999999999,-56.0,23.80659,23.806600000000003,0.0,-7.93553,-64.0
3794,event_003794.csv,0.0,39.98524,-100.0,0.0,-96.0,0.0,39.52387,-96.0,-39.52387,44.0,118.8792,79.20150000000001,52.0,-39.67766999999999,-12.0,23.80659,23.806600000000003,0.0,-7.93553,-60.0
3795,event_003795.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,39.52387,-80.0,0.0,-100.0,118.8792,79.20150000000001,8.0,-39.67766999999999,-100.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-28.0
3796,event_003796.csv,0.0,39.98524,-96.0,-39.98524,180.0,0.0,39.52387,-72.0,-39.52387,-60.0,118.8792,79.20150000000001,32.0,-118.8792,148.0,23.80659,23.806600000000003,0.0,-7.93553,8.0
3797,event_003797.csv,0.0,39.98524,-84.0,-39.98524,24.0,0.0,79.20153,48.0,0.0,-100.0,118.8792,79.20150000000001,12.0,-79.35533,-8.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
3798,event_003798.csv,0.0,39.98524,-100.0,-39.98524,-32.0,0.0,39.52387,-92.0,-39.52387,-64.0,118.8792,79.20150000000001,52.0,-39.67766999999999,-64.0,23.80659,23.806600000000003,0.0,-15.871058999999999,8.0
3799,event_003799.csv,0.0,39.98524,-100.0,-39.98524,32.0,0.0,39.52387,-28.0,-39.52387,-88.0,158.5568,39.5239,-40.0,-79.35527,-64.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
3800,event_003800.csv,0.0,39.98524,-84.0,-39.98524,-56.0,0.0,39.52387,-100.0,-39.52387,-80.0,118.8792,79.20150000000001,12.0,-79.35533,136.0,23.80659,31.742130000000003,0.0,-15.871058999999999,8.0
3801,event_003801.csv,0.0,39.98524,-100.0,0.0,-92.0,0.0,39.52387,-96.0,-39.52387,-76.0,118.8792,79.20150000000001,-40.0,-39.67766999999999,-24.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-28.0
3802,event_003802.csv,0.0,39.98524,-88.0,0.0,-100.0,0.0,39.52387,-40.0,-39.52387,-68.0,118.8792,79.20150000000001,-40.0,-39.67766999999999,36.0,23.80659,31.742130000000003,0.0,-15.871058999999999,-36.0
3803,event_003803.csv,0.0,39.98524,-80.0,-39.98524,68.0,0.0,39.52387,-80.0,-39.52387,-100.0,158.5568,39.5239,16.0,-119.03293000000001,116.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-48.0
3804,event_003804.csv,0.0,39.98524,-48.0,-39.98524,44.0,0.0,39.52387,-96.0,-39.52387,-76.0,118.8792,79.20150000000001,-28.0,-39.67766999999999,-88.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
3805,event_003805.csv,0.0,39.98524,-88.0,-39.98524,196.0,0.0,39.52387,-56.0,0.0,-100.0,118.8792,118.8792,8.0,-39.67766999999999,-96.0,23.80659,23.806600000000003,0.0,-7.93553,-36.0
3806,event_003806.csv,0.0,39.98524,-64.0,-39.98524,-36.0,0.0,39.52387,-88.0,-39.52387,-100.0,158.5568,118.87919999999997,160.0,-119.03293000000001,76.0,23.80659,23.806600000000003,0.0,-23.80659,20.0
3807,event_003807.csv,0.0,39.98524,-52.0,0.0,-100.0,0.0,39.52387,-100.0,-39.52387,-72.0,118.8792,118.8792,20.0,-39.67766999999999,-68.0,23.80659,23.806600000000003,0.0,-7.93553,-88.0
3808,event_003808.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,39.52387,-72.0,-39.52387,-100.0,118.8792,79.20150000000001,196.0,-39.67766999999999,-36.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
3809,event_003809.csv,0.0,39.98524,-72.0,-39.98524,116.0,0.0,39.52387,-24.0,-39.52387,-92.0,118.8792,79.20150000000001,-100.0,-39.67766999999999,-48.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
3810,event_003810.csv,0.0,39.98524,-100.0,-39.98524,60.0,0.0,39.52387,-56.0,-39.52387,-100.0,118.8792,79.20150000000001,-80.0,-79.35533,32.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
3811,event_003811.csv,0.0,39.98524,-100.0,-39.98524,4.0,0.0,39.52387,-96.0,-39.52387,20.0,118.8792,79.20150000000001,24.0,-39.67766999999999,-60.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
3812,event_003812.csv,0.0,39.98524,-100.0,-39.98524,-28.0,0.0,39.52387,-84.0,0.0,-100.0,158.5568,39.5239,-36.0,-79.35527,40.0,31.74213,15.871060000000003,0.0,-15.87107,-40.0
3813,event_003813.csv,0.0,39.98524,-48.0,-39.98524,-60.0,0.0,39.52387,-96.0,-39.52387,28.0,118.8792,79.20150000000001,144.0,-39.67766999999999,-36.0,23.80659,23.806600000000003,0.0,-7.93553,-52.0
3814,event_003814.csv,0.0,39.98524,-92.0,-39.98524,152.0,0.0,39.52387,-96.0,-39.52387,-52.0,118.8792,79.20150000000001,24.0,-39.67766999999999,-20.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-28.0
3815,event_003815.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,39.52387,-68.0,-39.52387,-36.0,118.8792,79.20150000000001,16.0,-39.67766999999999,-100.0,31.74213,15.871060000000003,0.0,-15.87107,20.0
3816,event_003816.csv,0.0,39.98524,-12.0,0.0,-100.0,0.0,39.52387,-100.0,-39.52387,-76.0,118.8792,79.20150000000001,-28.0,-79.35533,124.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
3817,event_003817.csv,0.0,39.98524,-56.0,-39.98524,148.0,0.0,39.52387,-88.0,-39.52387,-28.0,158.5568,39.5239,144.0,-119.03293000000001,40.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
3818,event_003818.csv,0.0,39.98524,-68.0,-39.98524,80.0,0.0,39.52387,-52.0,-39.52387,-96.0,118.8792,79.20150000000001,-40.0,-39.67766999999999,-100.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
3819,event_003819.csv,0.0,39.98524,-100.0,-39.98524,180.0,0.0,79.20153,192.0,-39.52387,-60.0,118.8792,79.20150000000001,-40.0,-39.67766999999999,-92.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
3820,event_003820.csv,0.0,39.98524,8.0,-39.98524,84.0,0.0,39.52387,-88.0,-39.52387,-52.0,158.5568,79.20159999999998,8.0,-79.35527,-76.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-52.0
3821,event_003821.csv,0.0,39.98524,-88.0,-39.98524,-64.0,0.0,39.52387,-92.0,-39.52387,-64.0,118.8792,79.20150000000001,-28.0,-79.35533,124.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
3822,event_003822.csv,0.0,39.98524,0.0,-39.98524,104.0,0.0,39.52387,-44.0,-39.52387,-96.0,118.8792,79.20150000000001,-96.0,-39.67766999999999,-80.0,23.80659,23.806600000000003,0.0,-7.93553,-48.0
3823,event_003823.csv,0.0,39.98524,0.0,0.0,-100.0,0.0,39.52387,-96.0,-39.52387,-100.0,118.8792,118.8792,16.0,-39.67766999999999,-4.0,23.80659,23.806600000000003,0.0,-7.93553,12.0
3824,event_003824.csv,0.0,39.98524,-76.0,-39.98524,-52.0,0.0,39.52387,-16.0,-39.52387,-92.0,118.8792,79.20150000000001,8.0,-79.35533,-4.0,23.80659,23.806600000000003,0.0,-7.93553,12.0
3825,event_003825.csv,0.0,39.98524,-84.0,-39.98524,116.0,0.0,39.52387,-96.0,0.0,-100.0,118.8792,79.20150000000001,-52.0,-39.67766999999999,-76.0,23.80659,23.806600000000003,0.0,-7.93553,-36.0
3826,event_003826.csv,0.0,39.98524,-100.0,0.0,-96.0,0.0,39.52387,-60.0,-39.52387,-80.0,118.8792,79.20150000000001,12.0,-79.35533,168.0,23.80659,23.806600000000003,0.0,-7.93553,-96.0
3827,event_003827.csv,0.0,39.98524,-96.0,-39.98524,-76.0,0.0,39.52387,-80.0,-39.52387,-4.0,118.8792,118.8792,8.0,-79.35533,36.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
3828,event_003828.csv,0.0,39.98524,-96.0,-39.98524,132.0,0.0,39.52387,-96.0,-39.52387,-68.0,118.8792,79.20150000000001,-40.0,-39.67766999999999,84.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-60.0
3829,event_003829.csv,0.0,39.98524,-88.0,-39.98524,-24.0,0.0,39.52387,-96.0,-39.52387,-68.0,118.8792,79.20150000000001,-100.0,-39.67766999999999,-80.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-28.0
3830,event_003830.csv,0.0,39.98524,-44.0,-39.98524,24.0,0.0,39.52387,-100.0,-39.52387,-88.0,118.8792,118.8792,20.0,-39.67766999999999,-88.0,23.80659,23.806600000000003,0.0,-7.93553,-52.0
3831,event_003831.csv,0.0,39.98524,-76.0,0.0,-100.0,0.0,39.52387,-100.0,-39.52387,24.0,118.8792,79.20150000000001,-40.0,-39.67766999999999,12.0,31.74213,23.806590000000003,12.0,-23.806599,-28.0
3832,event_003832.csv,0.0,39.98524,-92.0,-39.98524,-100.0,0.0,39.52387,-8.0,-39.52387,-100.0,118.8792,118.8792,144.0,-39.67766999999999,164.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
3833,event_003833.csv,0.0,39.98524,-52.0,-39.98524,-72.0,0.0,39.52387,-12.0,-39.52387,-16.0,138.71800000000002,59.36269999999999,-24.0,-59.51647000000001,-76.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
3834,event_003834.csv,0.0,39.98524,-76.0,-39.98524,88.0,0.0,79.20153,52.0,-39.52387,-24.0,118.8792,118.8792,64.0,-79.35533,36.0,23.80659,23.806600000000003,0.0,-15.871058999999999,24.0
3835,event_003835.csv,0.0,39.98524,-96.0,-39.98524,-72.0,0.0,39.52387,-60.0,-39.52387,8.0,118.8792,79.20150000000001,-24.0,-79.35533,0.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-20.0
3836,event_003836.csv,0.0,79.97047,-88.0,-39.98524,4.0,0.0,39.52387,-80.0,-39.52387,-100.0,118.8792,118.8792,140.0,-79.35533,-12.0,23.80659,23.806600000000003,0.0,-7.93553,-40.0
3837,event_003837.csv,0.0,39.98524,-100.0,-39.98524,-28.0,0.0,39.52387,-40.0,-39.52387,-76.0,118.8792,118.8792,60.0,-79.35533,36.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
3838,event_003838.csv,0.0,39.98524,-68.0,-39.98524,116.0,0.0,39.52387,-56.0,-39.52387,-36.0,138.71800000000002,59.36269999999999,-40.0,-59.51647000000001,-84.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
3839,event_003839.csv,0.0,39.98524,-88.0,-39.98524,16.0,0.0,39.52387,-56.0,-39.52387,28.0,118.8792,79.20150000000001,104.0,-39.67766999999999,64.0,31.74213,15.871060000000003,0.0,-15.87107,-92.0
3840,event_003840.csv,0.0,39.98524,-100.0,0.0,-92.0,0.0,39.52387,-44.0,-39.52387,-8.0,118.8792,79.20150000000001,12.0,-39.67766999999999,-8.0,23.80659,23.806600000000003,0.0,-15.871058999999999,20.0
3841,event_003841.csv,0.0,39.98524,-76.0,-39.98524,-36.0,0.0,39.52387,-84.0,-39.52387,-40.0,158.5568,39.5239,-28.0,-119.03293000000001,128.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
3842,event_003842.csv,0.0,39.98524,-100.0,-39.98524,-28.0,0.0,39.52387,-56.0,-39.52387,-84.0,158.5568,39.5239,184.0,-79.35527,-76.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-8.0
3843,event_003843.csv,0.0,39.98524,-80.0,-39.98524,36.0,0.0,39.52387,96.0,-39.52387,-100.0,118.8792,79.20150000000001,24.0,-79.35533,0.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
3844,event_003844.csv,0.0,39.98524,-68.0,-39.98524,-96.0,0.0,39.52387,16.0,-39.52387,-68.0,118.8792,79.20150000000001,12.0,-79.35533,-92.0,31.74213,15.871060000000003,0.0,-15.87107,-52.0
3845,event_003845.csv,0.0,39.98524,-56.0,-39.98524,140.0,0.0,39.52387,-80.0,0.0,-100.0,118.8792,79.20150000000001,-80.0,-79.35533,172.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-52.0
3846,event_003846.csv,0.0,39.98524,-96.0,-39.98524,172.0,0.0,39.52387,-56.0,-39.52387,-92.0,118.8792,79.20150000000001,16.0,-79.35533,124.0,23.80659,23.806600000000003,0.0,-7.93553,-52.0
3847,event_003847.csv,0.0,39.98524,-96.0,-39.98524,88.0,0.0,39.52387,-4.0,-39.52387,-32.0,118.8792,118.8792,196.0,-39.67766999999999,-8.0,23.80659,23.806600000000003,0.0,-15.871058999999999,8.0
3848,event_003848.csv,0.0,39.98524,-96.0,-39.98524,-12.0,0.0,39.52387,-80.0,-39.52387,92.0,118.8792,118.8792,8.0,-79.35533,36.0,23.80659,23.806600000000003,0.0,-15.871058999999999,28.0
3849,event_003849.csv,0.0,39.98524,0.0,-39.98524,116.0,0.0,39.52387,-96.0,-39.52387,172.0,118.8792,118.8792,56.0,-39.67766999999999,28.0,31.74213,15.871060000000003,0.0,-15.87107,-92.0
3850,event_003850.csv,0.0,39.98524,-84.0,0.0,-100.0,0.0,39.52387,-96.0,-39.52387,-68.0,118.8792,79.20150000000001,8.0,-39.67766999999999,-4.0,23.80659,23.806600000000003,0.0,-7.93553,12.0
3851,event_003851.csv,0.0,39.98524,-100.0,0.0,-92.0,0.0,39.52387,-100.0,-39.52387,88.0,118.8792,79.20150000000001,-84.0,-39.67766999999999,-24.0,23.80659,23.806600000000003,0.0,-15.871058999999999,16.0
3852,event_003852.csv,0.0,39.98524,-80.0,0.0,-100.0,0.0,39.52387,-72.0,-39.52387,-92.0,118.8792,79.20150000000001,-48.0,-39.67766999999999,-100.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-52.0
3853,event_003853.csv,0.0,79.97047,-96.0,0.0,-100.0,0.0,39.52387,-88.0,-39.52387,12.0,158.5568,39.5239,16.0,-79.35527,-20.0,23.80659,23.806600000000003,0.0,-15.871058999999999,76.0
3854,event_003854.csv,0.0,39.98524,-64.0,-39.98524,-68.0,0.0,39.52387,-96.0,-39.52387,-60.0,118.8792,79.20150000000001,16.0,-39.67766999999999,-72.0,23.80659,23.806600000000003,0.0,-7.93553,-52.0
3855,event_003855.csv,0.0,39.98524,-76.0,-39.98524,92.0,0.0,39.52387,-100.0,-39.52387,-72.0,118.8792,79.20150000000001,8.0,-39.67766999999999,-44.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
3856,event_003856.csv,0.0,39.98524,-72.0,-39.98524,148.0,0.0,39.52387,-88.0,-39.52387,-100.0,118.8792,79.20150000000001,-40.0,-39.67766999999999,-88.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
3857,event_003857.csv,0.0,39.98524,-100.0,-39.98524,48.0,0.0,39.52387,-84.0,-39.52387,-96.0,158.5568,39.5239,12.0,-79.35527,-80.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-36.0
3858,event_003858.csv,0.0,39.98524,-100.0,-39.98524,144.0,0.0,39.52387,4.0,-39.52387,-88.0,118.8792,79.20150000000001,20.0,-39.67766999999999,-96.0,31.74213,15.871060000000003,0.0,-15.87107,-40.0
3859,event_003859.csv,0.0,39.98524,-100.0,-39.98524,196.0,0.0,39.52387,-96.0,-39.52387,-28.0,118.8792,79.20150000000001,-44.0,-39.67766999999999,172.0,31.74213,15.871060000000003,0.0,-15.87107,-40.0
3860,event_003860.csv,0.0,39.98524,-72.0,-39.98524,148.0,0.0,39.52387,-72.0,-39.52387,-60.0,118.8792,79.20150000000001,-24.0,-79.35533,-48.0,23.80659,23.806600000000003,0.0,-7.93553,-96.0
3861,event_003861.csv,0.0,39.98524,-64.0,-39.98524,108.0,0.0,39.52387,-88.0,-39.52387,-44.0,118.8792,79.20150000000001,16.0,-39.67766999999999,44.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-52.0
3862,event_003862.csv,0.0,39.98524,-88.0,-39.98524,180.0,0.0,39.52387,-96.0,-39.52387,108.0,118.8792,79.20150000000001,-40.0,-39.67766999999999,-64.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-40.0
3863,event_003863.csv,0.0,39.98524,-56.0,0.0,-100.0,0.0,39.52387,-72.0,-39.52387,-28.0,118.8792,4881.1208,0.0,-39.67766999999999,-92.0,-7.935531,95.257131,12.0,-23.806599,-8.0
3864,event_003864.csv,0.0,39.98524,-96.0,-39.98524,-100.0,0.0,39.52387,-88.0,-39.52387,-100.0,158.5568,79.20159999999998,16.0,-119.03293000000001,0.0,23.80659,23.806600000000003,0.0,-7.93553,-52.0
3865,event_003865.csv,0.0,39.98524,-80.0,0.0,-100.0,0.0,39.52387,-96.0,-39.52387,-36.0,118.8792,79.20150000000001,-28.0,-39.67766999999999,-12.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-52.0
3866,event_003866.csv,0.0,39.98524,-76.0,-39.98524,164.0,0.0,39.52387,-16.0,0.0,-100.0,118.8792,118.8792,96.0,-79.35533,120.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-52.0
3867,event_003867.csv,0.0,39.98524,16.0,-39.98524,-84.0,0.0,39.52387,-56.0,-39.52387,-60.0,118.8792,79.20150000000001,-16.0,-79.35533,116.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-52.0
3868,event_003868.csv,0.0,39.98524,-68.0,-39.98524,-92.0,0.0,39.52387,-48.0,-39.52387,-52.0,118.8792,118.8792,12.0,-79.35533,32.0,23.80659,23.806600000000003,0.0,-23.80659,28.0
3869,event_003869.csv,0.0,39.98524,-16.0,0.0,-100.0,0.0,39.52387,-100.0,0.0,-96.0,118.8792,79.20150000000001,16.0,-79.35533,168.0,23.80659,23.806600000000003,0.0,-7.93553,-64.0
3870,event_003870.csv,0.0,39.98524,-80.0,-39.98524,-84.0,0.0,79.20153,-24.0,-39.52387,-76.0,118.8792,79.20150000000001,8.0,-39.67766999999999,-100.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-28.0
3871,event_003871.csv,0.0,39.98524,-56.0,0.0,-100.0,0.0,39.52387,48.0,-39.52387,-68.0,118.8792,118.8792,152.0,-39.67766999999999,-84.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-52.0
3872,event_003872.csv,0.0,39.98524,-72.0,-39.98524,-60.0,0.0,39.52387,-88.0,-39.52387,-60.0,158.5568,39.5239,-92.0,-119.03293000000001,36.0,23.80659,23.806600000000003,0.0,-15.871058999999999,24.0
3873,event_003873.csv,0.0,39.98524,-100.0,0.0,-96.0,0.0,39.52387,-72.0,-39.52387,-100.0,118.8792,79.20150000000001,140.0,-39.67766999999999,32.0,23.80659,23.806600000000003,0.0,-15.871058999999999,16.0
3874,event_003874.csv,0.0,39.98524,-96.0,0.0,-100.0,0.0,39.52387,-80.0,-39.52387,92.0,118.8792,79.20150000000001,-64.0,-39.67766999999999,-100.0,31.74213,15.871060000000003,0.0,-15.87107,-8.0
3875,event_003875.csv,0.0,39.98524,-100.0,0.0,-96.0,0.0,39.52387,92.0,-39.52387,-96.0,118.8792,317.1137,-16.0,-79.35533,184.0,23.80659,23.806600000000003,0.0,-15.871058999999999,-28.0
3876,event_003876.csv,0.0,39.98524,-36.0,-39.98524,-52.0,0.0,39.52387,-64.0,-39.52387,-36.0,158.5568,79.20159999999998,184.0,-119.03293000000001,164.0,23.80659,23.806600000000003,0.0,-15.871058999999999,188.0
